id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	qvalue
ebi-a-GCST90001528	PCOS	PCOS	CD33dim HLA DR+ CD11b- %CD33dim HLA DR+	Weighted median	12	-0.042123997	0.04050474	0.298350596	-0.121513286	0.037265293	0.958750891	0.885579287	1.03796835	1
ebi-a-GCST90001833	PCOS	PCOS	CD62L on CD62L+ Dendritic Cell	Inverse variance weighted	17	0.081578175	0.063227713	0.196971453	-0.042348142	0.205504493	1.084998034	0.958536016	1.228144499	1
ebi-a-GCST90001529	PCOS	PCOS	CD66b++ myeloid cell Absolute Count	MR Egger	6	-0.242746316	0.165805137	0.217029038	-0.567724383	0.082231752	0.784470496	0.566813823	1.085707395	1
ebi-a-GCST90001529	PCOS	PCOS	CD66b++ myeloid cell Absolute Count	Weighted median	6	-0.094239601	0.115126717	0.413030182	-0.319887966	0.131408764	0.910064684	0.726230395	1.140433855	1
ebi-a-GCST90001412	PCOS	PCOS	IgD+ CD24+ B cell Absolute Count	Inverse variance weighted	14	0.123019529	0.095909625	0.199610897	-0.064963337	0.311002394	1.130906506	0.937101819	1.364792489	1
ebi-a-GCST90001806	PCOS	PCOS	CD27 on unswitched memory B cell	Inverse variance weighted	24	-0.059440747	0.046629458	0.20239892	-0.150834486	0.031952991	0.942291365	0.859990028	1.032468969	1
ebi-a-GCST90001530	PCOS	PCOS	Monocytic Myeloid-Derived Suppressor Cells Absolute Count	MR Egger	15	-0.063682418	0.080664869	0.443999291	-0.221785561	0.094420725	0.938302941	0.80108713	1.099022035	1
ebi-a-GCST90001530	PCOS	PCOS	Monocytic Myeloid-Derived Suppressor Cells Absolute Count	Weighted median	15	-0.072798859	0.052057198	0.161981029	-0.174830967	0.029233249	0.92978783	0.839598928	1.029664735	1
ebi-a-GCST90001531	PCOS	PCOS	CD33dim HLA DR- Absolute Count	MR Egger	17	-0.009863433	0.026489672	0.71484042	-0.061783189	0.042056324	0.990185052	0.940086686	1.04295322	1
ebi-a-GCST90001531	PCOS	PCOS	CD33dim HLA DR- Absolute Count	Weighted median	17	0.001265071	0.02805016	0.964027346	-0.053713243	0.056243385	1.001265872	0.947703828	1.057855119	1
ebi-a-GCST90002013	PCOS	PCOS	CCR2 on myeloid Dendritic Cell	Inverse variance weighted	11	-0.053017126	0.041599074	0.202493878	-0.134551311	0.028517059	0.94836377	0.874108026	1.028927563	1
ebi-a-GCST90001532	PCOS	PCOS	Basophil Absolute Count	MR Egger	18	-0.006239939	0.023869002	0.797100631	-0.053023182	0.040543305	0.993779489	0.948358027	1.041376406	1
ebi-a-GCST90001532	PCOS	PCOS	Basophil Absolute Count	Weighted median	18	0.008879822	0.02547898	0.727452998	-0.041058978	0.058818622	1.008919365	0.959772522	1.060582857	1
ebi-a-GCST90001618	PCOS	PCOS	HLA DR+ T cell Absolute Count	Inverse variance weighted	20	-0.044448525	0.034890193	0.202679479	-0.112833303	0.023936254	0.956524836	0.893299558	1.024225025	1
ebi-a-GCST90001533	PCOS	PCOS	Basophil %CD33dim HLA DR- CD66b-	MR Egger	11	0.059845217	0.122798402	0.637664062	-0.180839651	0.300530085	1.061672205	0.83456917	1.350574538	1
ebi-a-GCST90001533	PCOS	PCOS	Basophil %CD33dim HLA DR- CD66b-	Weighted median	11	-0.003306275	0.061716461	0.957276157	-0.124270538	0.117657989	0.996699185	0.883140885	1.124859331	1
ebi-a-GCST90001839	PCOS	PCOS	CD3 on Effector Memory CD8+ T cell	Inverse variance weighted	9	-0.101640505	0.079897101	0.203322461	-0.258238824	0.054957813	0.903354244	0.77241074	1.056496044	1
ebi-a-GCST90001534	PCOS	PCOS	CD45RA- CD4+ T cell Absolute Count	MR Egger	10	-0.065935735	0.154561382	0.68091905	-0.368876044	0.237004575	0.936191027	0.691511122	1.267446916	1
ebi-a-GCST90001534	PCOS	PCOS	CD45RA- CD4+ T cell Absolute Count	Weighted median	10	-0.017543723	0.117116842	0.880924966	-0.247092733	0.212005286	0.982609272	0.781068259	1.23615442	1
ebi-a-GCST90001692	PCOS	PCOS	CD28+ CD45RA- CD8+ T cell %CD8+ T cell	Inverse variance weighted	13	0.02088691	0.016485511	0.205160336	-0.011424692	0.053198513	1.021106569	0.988640322	1.054638984	1
ebi-a-GCST90001535	PCOS	PCOS	CD45RA- CD4+ T cell %CD4+ T cell	MR Egger	17	0.100888696	0.067495191	0.155717333	-0.031401878	0.233179269	1.106153515	0.969086041	1.262607806	1
ebi-a-GCST90001535	PCOS	PCOS	CD45RA- CD4+ T cell %CD4+ T cell	Weighted median	17	0.095787624	0.070695017	0.175436142	-0.042774609	0.234349858	1.100525314	0.958127319	1.264086665	1
ebi-a-GCST90001621	PCOS	PCOS	Natural Killer T Absolute Count	Inverse variance weighted	24	-0.062702473	0.049500392	0.205260215	-0.159723241	0.034318294	0.939222876	0.85237966	1.034913961	1
ebi-a-GCST90001536	PCOS	PCOS	CD45RA- CD4+ T cell %T cell	MR Egger	18	-0.0027437	0.023537667	0.908654315	-0.048877527	0.043390128	0.997260061	0.952297753	1.044345244	1
ebi-a-GCST90001536	PCOS	PCOS	CD45RA- CD4+ T cell %T cell	Weighted median	18	0.002568642	0.020257189	0.899097509	-0.037135449	0.042272733	1.002571944	0.963545615	1.043178949	1
ebi-a-GCST90001649	PCOS	PCOS	HLA DR+ Natural Killer %Natural Killer	Inverse variance weighted	17	-0.071093869	0.056191216	0.205794905	-0.181228653	0.039040914	0.93137446	0.834244584	1.039813026	1
ebi-a-GCST90001537	PCOS	PCOS	Central Memory CD4+ T cell Absolute Count	MR Egger	14	0.062232742	0.073070753	0.411067465	-0.080985933	0.205451418	1.064210003	0.922206664	1.228079317	1
ebi-a-GCST90001537	PCOS	PCOS	Central Memory CD4+ T cell Absolute Count	Weighted median	14	0.053044116	0.063632767	0.404507825	-0.071676106	0.177764339	1.054476164	0.930832338	1.194543781	1
ebi-a-GCST90001847	PCOS	PCOS	CD3 on HLA DR+ T cell	Inverse variance weighted	16	-0.071976186	0.05730088	0.209076233	-0.184285911	0.040333539	0.930553056	0.831697978	1.041157983	1
ebi-a-GCST90001538	PCOS	PCOS	Central Memory CD4+ T cell %CD4+ T cell	MR Egger	21	-0.096998286	0.066219706	0.159328584	-0.226788909	0.032792338	0.907557562	0.797089022	1.033335933	1
ebi-a-GCST90001538	PCOS	PCOS	Central Memory CD4+ T cell %CD4+ T cell	Weighted median	21	-0.018397086	0.058044914	0.751284807	-0.132165118	0.095370947	0.981771108	0.876196307	1.100066845	1
ebi-a-GCST90001801	PCOS	PCOS	CD27 on IgD+ CD38- unswitched memory B cell	Inverse variance weighted	15	-0.062095006	0.049471034	0.209413769	-0.159058233	0.034868221	0.939793597	0.852946688	1.035483245	1
ebi-a-GCST90001539	PCOS	PCOS	Central Memory CD4+ T cell %T cell	MR Egger	11	-0.457509518	0.399392076	0.281541785	-1.240317988	0.325298952	0.632857806	0.289292212	1.384444467	1
ebi-a-GCST90001539	PCOS	PCOS	Central Memory CD4+ T cell %T cell	Weighted median	11	-0.065788879	0.144339167	0.648538355	-0.348693645	0.217115888	0.936328522	0.705609264	1.242488083	1
ebi-a-GCST90002062	PCOS	PCOS	CD4 on CD28+ CD4+ T cell	Inverse variance weighted	11	0.094602123	0.075385832	0.209512934	-0.053154108	0.242358353	1.099221413	0.948233871	1.274250743	1
ebi-a-GCST90001540	PCOS	PCOS	Naive CD4+ T cell Absolute Count	MR Egger	11	0.11578228	0.324772429	0.729678951	-0.520771681	0.752336241	1.1227514	0.594061945	2.121951622	1
ebi-a-GCST90001540	PCOS	PCOS	Naive CD4+ T cell Absolute Count	Weighted median	11	0.098563131	0.115037569	0.391560509	-0.126910504	0.324036765	1.103584072	0.880812499	1.382698141	1
ebi-a-GCST90001675	PCOS	PCOS	CD28- CD127- CD25++ CD8+ T cell Absolute Count	Inverse variance weighted	11	0.094946333	0.075772352	0.21018853	-0.053567476	0.243460143	1.099599842	0.947841982	1.275655473	1
ebi-a-GCST90001541	PCOS	PCOS	Naive CD4+ T cell %CD4+ T cell	MR Egger	23	-0.150922089	0.08322082	0.084070558	-0.314034896	0.012190717	0.859914692	0.730493536	1.012265327	1
ebi-a-GCST90001541	PCOS	PCOS	Naive CD4+ T cell %CD4+ T cell	Weighted median	23	-0.059505503	0.07891325	0.450811845	-0.214175474	0.095164468	0.942230348	0.807206729	1.099839728	1
ebi-a-GCST90002030	PCOS	PCOS	CD39 on CD39+ activated CD4 regulatory T cell	Inverse variance weighted	15	-0.089912544	0.071939677	0.211360749	-0.230914311	0.051089222	0.914011117	0.793807484	1.052416788	1
ebi-a-GCST90001542	PCOS	PCOS	Effector Memory CD4+ T cell Absolute Count	MR Egger	10	-0.018318334	0.036067794	0.625237086	-0.089011209	0.052374542	0.981848427	0.914835319	1.05377035	1
ebi-a-GCST90001542	PCOS	PCOS	Effector Memory CD4+ T cell Absolute Count	Weighted median	10	0.010080002	0.032827712	0.758799436	-0.054262312	0.074422317	1.010130977	0.947183616	1.077261656	1
ebi-a-GCST90001738	PCOS	PCOS	CD19 on unswitched memory B cell	Inverse variance weighted	12	0.067390338	0.053941839	0.211549953	-0.038335666	0.173116343	1.069712947	0.962389845	1.189004429	1
ebi-a-GCST90001543	PCOS	PCOS	Effector Memory CD4+ T cell %CD4+ T cell	MR Egger	16	0.082979892	0.056340068	0.162918493	-0.027446641	0.193406426	1.086519961	0.972926595	1.213375841	1
ebi-a-GCST90001543	PCOS	PCOS	Effector Memory CD4+ T cell %CD4+ T cell	Weighted median	16	0.040519541	0.062899179	0.519446886	-0.08276285	0.163801933	1.041351659	0.920569434	1.177980973	1
ebi-a-GCST90001461	PCOS	PCOS	Dendritic Cell Absolute Count	Inverse variance weighted	12	0.123747131	0.099092854	0.211738328	-0.070474863	0.317969125	1.131729655	0.931951165	1.374333828	1
ebi-a-GCST90001544	PCOS	PCOS	Effector Memory CD4+ T cell %T cell	MR Egger	16	0.155831955	0.075930024	0.05932707	0.007009108	0.304654802	1.168629804	1.00703373	1.356156779	1
ebi-a-GCST90001544	PCOS	PCOS	Effector Memory CD4+ T cell %T cell	Weighted median	16	0.158576128	0.069506639	0.022521656	0.022343116	0.29480914	1.171841131	1.022594593	1.342870034	1
ebi-a-GCST90001613	PCOS	PCOS	CD4-CD8- T cell %leukocyte	Inverse variance weighted	12	0.058182153	0.046643716	0.212260442	-0.033239531	0.149603836	1.059908043	0.967306832	1.161374057	1
ebi-a-GCST90001545	PCOS	PCOS	Terminally Differentiated CD4+ T cell Absolute Count	MR Egger	7	-0.126786524	0.136782706	0.396508018	-0.394880628	0.141307579	0.880921708	0.673760463	1.151778856	1
ebi-a-GCST90001545	PCOS	PCOS	Terminally Differentiated CD4+ T cell Absolute Count	Weighted median	7	0.01500932	0.114155042	0.895394114	-0.208734562	0.238753203	1.015122526	0.811610639	1.269665148	1
ebi-a-GCST90001870	PCOS	PCOS	CD34 on Hematopoietic Stem Cell	Inverse variance weighted	9	0.066325056	0.053220391	0.212678533	-0.037986911	0.170637023	1.068574008	0.962725542	1.186060159	1
ebi-a-GCST90001546	PCOS	PCOS	Terminally Differentiated CD4+ T cell %CD4+ T cell	MR Egger	12	0.231954905	0.21665587	0.309502224	-0.1926906	0.656600411	1.26106286	0.824737108	1.928226003	1
ebi-a-GCST90001546	PCOS	PCOS	Terminally Differentiated CD4+ T cell %CD4+ T cell	Weighted median	12	0.072473414	0.122460423	0.553977217	-0.167549015	0.312495843	1.075164222	0.845735163	1.366832259	1
ebi-a-GCST90001891	PCOS	PCOS	CD28 on CD45RA- CD4 not regulatory T cell	Inverse variance weighted	10	0.07923495	0.063865711	0.214735327	-0.045941843	0.204411743	1.082458616	0.955097506	1.226803177	1
ebi-a-GCST90001547	PCOS	PCOS	Terminally Differentiated CD4+ T cell %T cell	MR Egger	13	0.035298839	0.061083208	0.574983068	-0.084424249	0.155021926	1.035929238	0.919041271	1.167683563	1
ebi-a-GCST90001547	PCOS	PCOS	Terminally Differentiated CD4+ T cell %T cell	Weighted median	13	-0.000421109	0.058012168	0.994208228	-0.114124958	0.11328274	0.99957898	0.892146468	1.119948543	1
ebi-a-GCST90001984	PCOS	PCOS	HLA DR on CD14- CD16+ monocyte	Inverse variance weighted	12	0.063800873	0.051767925	0.217784677	-0.037664259	0.165266006	1.065880133	0.963036218	1.179706886	1
ebi-a-GCST90001548	PCOS	PCOS	Central Memory CD8+ T cell Absolute Count	MR Egger	11	-0.143496428	0.124650042	0.279316914	-0.38781051	0.100817653	0.866323894	0.678540908	1.106074934	1
ebi-a-GCST90001548	PCOS	PCOS	Central Memory CD8+ T cell Absolute Count	Weighted median	11	-0.001807415	0.120986889	0.988080897	-0.238941718	0.235326887	0.998194217	0.787460776	1.265322319	1
ebi-a-GCST90001491	PCOS	PCOS	CD39+ activated CD4 regulatory T cell %CD4 regulatory T cell	Inverse variance weighted	11	-0.039887945	0.032491644	0.21958326	-0.103571568	0.023795678	0.960897106	0.901611494	1.024081054	1
ebi-a-GCST90001549	PCOS	PCOS	Central Memory CD8+ T cell %CD8+ T cell	MR Egger	18	-0.137684567	0.189182013	0.477259078	-0.508481313	0.233112178	0.871373508	0.601408237	1.262523099	1
ebi-a-GCST90001549	PCOS	PCOS	Central Memory CD8+ T cell %CD8+ T cell	Weighted median	18	0.01665954	0.114455374	0.884272778	-0.207672992	0.240992072	1.016799084	0.812472678	1.272510947	1
ebi-a-GCST90002087	PCOS	PCOS	CD11c on myeloid Dendritic Cell	Inverse variance weighted	22	0.046046408	0.037756071	0.222625547	-0.027955491	0.120048308	1.047123005	0.972431648	1.12755132	1
ebi-a-GCST90002032	PCOS	PCOS	CD39 on CD39+ CD4+ T cell	Inverse variance weighted	13	-0.040578414	0.033326917	0.223381031	-0.105899171	0.024742343	0.960233866	0.899515341	1.025050975	1
ebi-a-GCST90001550	PCOS	PCOS	Central Memory CD8+ T cell %T cell	MR Egger	9	-0.32888702	0.165382462	0.087065021	-0.653036646	-0.004737394	0.719724326	0.520462913	0.995273809	1
ebi-a-GCST90001550	PCOS	PCOS	Central Memory CD8+ T cell %T cell	Weighted median	9	-0.241138847	0.127618023	0.058820046	-0.491270173	0.008992479	0.785732522	0.611848747	1.009033033	1
ebi-a-GCST90001910	PCOS	PCOS	CD45 on B cell	Inverse variance weighted	10	-0.040975716	0.033668267	0.223588001	-0.106965519	0.025014087	0.959852439	0.898556656	1.025329565	1
ebi-a-GCST90001551	PCOS	PCOS	Naive CD8+ T cell Absolute Count	MR Egger	20	-0.019347326	0.010786699	0.089690317	-0.040489256	0.001794603	0.980838632	0.960319482	1.001796215	1
ebi-a-GCST90001551	PCOS	PCOS	Naive CD8+ T cell Absolute Count	Weighted median	20	-0.018427322	0.011260188	0.101734527	-0.04049729	0.003642646	0.981741423	0.960311767	1.003649288	1
ebi-a-GCST90001987	PCOS	PCOS	CD64 on CD14+ CD16- monocyte	Inverse variance weighted	24	0.024181174	0.020014761	0.226983025	-0.015047757	0.063410106	1.02447591	0.985064894	1.065463702	1
ebi-a-GCST90001552	PCOS	PCOS	Naive CD8+ T cell %CD8+ T cell	MR Egger	20	-0.017174659	0.009539361	0.088579123	-0.035871806	0.001522488	0.982971985	0.964763963	1.001523647	1
ebi-a-GCST90001552	PCOS	PCOS	Naive CD8+ T cell %CD8+ T cell	Weighted median	20	-0.017536282	0.011112132	0.114537958	-0.03931606	0.004243497	0.982616584	0.961446786	1.004252513	1
ebi-a-GCST90001669	PCOS	PCOS	CD28+ CD45RA- CD8dim T cell Absolute Count	Inverse variance weighted	18	0.014578704	0.012087529	0.227780999	-0.009112853	0.038270261	1.014685491	0.990928543	1.039011999	1
ebi-a-GCST90001553	PCOS	PCOS	Naive CD8+ T cell %T cell	MR Egger	23	-0.01950738	0.010688538	0.082248392	-0.040456914	0.001442154	0.980681658	0.960350542	1.001443194	1
ebi-a-GCST90001553	PCOS	PCOS	Naive CD8+ T cell %T cell	Weighted median	23	-0.017743701	0.011391131	0.11930987	-0.040070317	0.004582916	0.982412792	0.960721882	1.004593433	1
ebi-a-GCST90001682	PCOS	PCOS	CD127- CD8+ T cell %T cell	Inverse variance weighted	5	0.146164157	0.121252235	0.22802756	-0.091490224	0.383818539	1.157386166	0.912570238	1.467879054	1
ebi-a-GCST90001554	PCOS	PCOS	Effector Memory CD8+ T cell Absolute Count	MR Egger	15	0.055847556	0.076942606	0.480804499	-0.094959953	0.206655064	1.057436471	0.909409353	1.22955838	1
ebi-a-GCST90001554	PCOS	PCOS	Effector Memory CD8+ T cell Absolute Count	Weighted median	15	0.058668352	0.071633407	0.412781702	-0.081733126	0.199069831	1.060423495	0.921517855	1.220267175	1
ebi-a-GCST90001555	PCOS	PCOS	Effector Memory CD8+ T cell %CD8+ T cell	MR Egger	14	0.014507342	0.026956672	0.600297827	-0.038327735	0.067342418	1.014613084	0.962397478	1.069661687	1
ebi-a-GCST90001555	PCOS	PCOS	Effector Memory CD8+ T cell %CD8+ T cell	Weighted median	14	0.003549075	0.028581546	0.901177783	-0.052470754	0.059568904	1.00355538	0.948882071	1.061378892	1
ebi-a-GCST90001865	PCOS	PCOS	CD3 on CD28- CD8+ T cell	Inverse variance weighted	11	-0.105299427	0.087564157	0.229154265	-0.276925176	0.066326321	0.900054981	0.75811122	1.068575359	1
ebi-a-GCST90001556	PCOS	PCOS	Effector Memory CD8+ T cell %T cell	MR Egger	8	0.05813692	0.052312544	0.308961054	-0.044395667	0.160669506	1.059860101	0.956575397	1.174296807	1
ebi-a-GCST90001556	PCOS	PCOS	Effector Memory CD8+ T cell %T cell	Weighted median	8	0.021430594	0.052537284	0.683338199	-0.081542482	0.124403671	1.021661879	0.921693554	1.132472925	1
ebi-a-GCST90001958	PCOS	PCOS	CD4 on monocyte	Inverse variance weighted	11	0.113538473	0.094682433	0.230469487	-0.072039095	0.29911604	1.120234986	0.930494517	1.348666114	1
ebi-a-GCST90001557	PCOS	PCOS	Terminally Differentiated CD8+ T cell Absolute Count	MR Egger	7	-0.12374441	0.704564946	0.867474146	-1.504691704	1.257202883	0.883605653	0.222085752	3.51557425	1
ebi-a-GCST90001557	PCOS	PCOS	Terminally Differentiated CD8+ T cell Absolute Count	Weighted median	7	-0.145201133	0.180691494	0.421636184	-0.499356462	0.208954197	0.864848326	0.606921111	1.23238855	1
ebi-a-GCST90002077	PCOS	PCOS	SSC-A on HLA DR+ Natural Killer	Inverse variance weighted	17	-0.071151955	0.059387894	0.230882551	-0.187552227	0.045248317	0.931320363	0.828985821	1.046287639	1
ebi-a-GCST90001558	PCOS	PCOS	Terminally Differentiated CD8+ T cell %CD8+ T cell	MR Egger	10	-0.022779962	0.111442806	0.843138084	-0.241207862	0.195647939	0.977477543	0.785678297	1.216098689	1
ebi-a-GCST90001558	PCOS	PCOS	Terminally Differentiated CD8+ T cell %CD8+ T cell	Weighted median	10	0.025837017	0.079089451	0.743909206	-0.129178307	0.180852342	1.026173686	0.878817252	1.198238237	1
ebi-a-GCST90002112	PCOS	PCOS	HLA DR on CD33- HLA DR+	Inverse variance weighted	9	0.047940571	0.040242953	0.233544209	-0.030935617	0.12681676	1.049108306	0.969537993	1.135208983	1
ebi-a-GCST90001474	PCOS	PCOS	Plasmacytoid Dendritic Cell %Dendritic Cell	Inverse variance weighted	15	-0.068258848	0.057452042	0.234793482	-0.18086485	0.044347153	0.934018673	0.834548141	1.045345187	1
ebi-a-GCST90001559	PCOS	PCOS	Terminally Differentiated CD8+ T cell %T cell	MR Egger	7	0.049631947	0.092856124	0.615896205	-0.132366057	0.23162995	1.050884244	0.876020263	1.260653138	1
ebi-a-GCST90001559	PCOS	PCOS	Terminally Differentiated CD8+ T cell %T cell	Weighted median	7	0.067324472	0.074088713	0.363508091	-0.077889406	0.21253835	1.069642491	0.925066727	1.236813544	1
ebi-a-GCST90001560	PCOS	PCOS	CD45RA+ CD8+ T cell Absolute Count	MR Egger	14	-0.013481275	0.019128846	0.494410534	-0.050973813	0.024011264	0.986609191	0.950303556	1.024301855	1
ebi-a-GCST90001560	PCOS	PCOS	CD45RA+ CD8+ T cell Absolute Count	Weighted median	14	-0.007398287	0.014506645	0.61005639	-0.035831311	0.021034737	0.992629013	0.964803032	1.021257527	1
ebi-a-GCST90002106	PCOS	PCOS	HLA DR on Dendritic Cell	Inverse variance weighted	14	0.050409024	0.042454178	0.235079792	-0.032801165	0.133619213	1.051701179	0.967730959	1.142957513	1
ebi-a-GCST90001561	PCOS	PCOS	CD45RA+ CD8+ T cell %CD8+ T cell	MR Egger	15	-0.027517559	0.030920006	0.389660189	-0.088120772	0.033085654	0.9728576	0.915650285	1.03363907	1
ebi-a-GCST90001561	PCOS	PCOS	CD45RA+ CD8+ T cell %CD8+ T cell	Weighted median	15	-0.012985772	0.030135994	0.666536927	-0.072052321	0.046080777	0.987098179	0.930482211	1.047158994	1
ebi-a-GCST90001925	PCOS	PCOS	CD127 on CD28+ CD4-CD8- T cell	Inverse variance weighted	9	-0.130538434	0.110079661	0.235679863	-0.346294569	0.085217702	0.877622762	0.707304107	1.088954108	1
ebi-a-GCST90001562	PCOS	PCOS	CD45RA+ CD8+ T cell %T cell	MR Egger	21	-0.014432382	0.016084443	0.380794524	-0.045957891	0.017093128	0.985671266	0.955082179	1.017240051	1
ebi-a-GCST90001562	PCOS	PCOS	CD45RA+ CD8+ T cell %T cell	Weighted median	21	-0.007523226	0.019739058	0.703103815	-0.04621178	0.031165328	0.992505002	0.954839725	1.031656051	1
ebi-a-GCST90001520	PCOS	PCOS	CD33+ HLA DR+ CD14dim Absolute Count	Inverse variance weighted	14	-0.039222263	0.033111994	0.236201981	-0.104121772	0.025677246	0.961536971	0.90111556	1.026009746	1
ebi-a-GCST90001564	PCOS	PCOS	Central Memory CD4-CD8- T cell %CD4-CD8- T cell	MR Egger	6	-0.090784247	0.243514579	0.728205144	-0.568072821	0.386504328	0.913214719	0.566616358	1.471826768	1
ebi-a-GCST90001564	PCOS	PCOS	Central Memory CD4-CD8- T cell %CD4-CD8- T cell	Weighted median	6	-0.008753389	0.125218771	0.944269458	-0.254182179	0.236675401	0.99128481	0.7755505	1.267029775	1
ebi-a-GCST90002105	PCOS	PCOS	HLA DR on plasmacytoid Dendritic Cell	Inverse variance weighted	15	0.039029179	0.033012254	0.237101214	-0.025674839	0.103733197	1.039800823	0.974651957	1.10930445	1
ebi-a-GCST90001657	PCOS	PCOS	CD28+ CD4-CD8- T cell Absolute Count	Inverse variance weighted	7	0.165478919	0.141284915	0.241501257	-0.111439515	0.442397352	1.179958087	0.894545496	1.556434071	1
ebi-a-GCST90001565	PCOS	PCOS	Central Memory CD4-CD8- T cell %T cell	MR Egger	7	0.046312586	0.075170322	0.564790786	-0.101021244	0.193646417	1.047401763	0.90391383	1.213667075	1
ebi-a-GCST90001565	PCOS	PCOS	Central Memory CD4-CD8- T cell %T cell	Weighted median	7	0.098644992	0.082859226	0.233844796	-0.063759092	0.261049075	1.103674417	0.938231	1.298291378	1
ebi-a-GCST90001736	PCOS	PCOS	CD19 on memory B cell	Inverse variance weighted	13	0.096387269	0.082540999	0.242907539	-0.06539309	0.258167628	1.101185436	0.936699184	1.294555804	1
ebi-a-GCST90001566	PCOS	PCOS	Naive CD4-CD8- T cell Absolute Count	MR Egger	8	-0.478196877	0.260157979	0.11568205	-0.988106516	0.031712763	0.619900141	0.372280932	1.032220971	1
ebi-a-GCST90001566	PCOS	PCOS	Naive CD4-CD8- T cell Absolute Count	Weighted median	8	-0.21232314	0.165365721	0.199155594	-0.536439953	0.111793673	0.808703331	0.584826561	1.118282105	1
ebi-a-GCST90001567	PCOS	PCOS	Naive CD4-CD8- T cell %CD4-CD8- T cell	MR Egger	14	-0.044626457	0.083912484	0.604555908	-0.209094926	0.119842012	0.956354655	0.811318217	1.127318734	1
ebi-a-GCST90001567	PCOS	PCOS	Naive CD4-CD8- T cell %CD4-CD8- T cell	Weighted median	14	-0.045334129	0.081561177	0.57832724	-0.205194036	0.114525778	0.955678108	0.81448926	1.121341546	1
ebi-a-GCST90001723	PCOS	PCOS	CD19 on CD24+ CD27+ B cell	Inverse variance weighted	24	0.056949002	0.048778994	0.243012428	-0.038657826	0.15255583	1.058601822	0.962079851	1.164807491	1
ebi-a-GCST90001671	PCOS	PCOS	CD39+ CD8+ T cell %CD8+ T cell	Inverse variance weighted	11	-0.073989647	0.06350435	0.24397387	-0.198458173	0.050478879	0.928681308	0.819994068	1.051774648	1
ebi-a-GCST90001568	PCOS	PCOS	Naive CD4-CD8- T cell %T cell	MR Egger	8	-0.517812752	0.480637883	0.322723744	-1.459863002	0.424237498	0.595822335	0.232268093	1.528424548	1
ebi-a-GCST90001568	PCOS	PCOS	Naive CD4-CD8- T cell %T cell	Weighted median	8	-0.169503913	0.153785592	0.270370682	-0.470923674	0.131915848	0.844083452	0.624425237	1.141012297	1
ebi-a-GCST90001569	PCOS	PCOS	Effector Memory CD4-CD8- T cell Absolute Count	MR Egger	11	-0.340664699	0.182537531	0.094860658	-0.698438261	0.017108862	0.711297367	0.497361446	1.017256057	1
ebi-a-GCST90001569	PCOS	PCOS	Effector Memory CD4-CD8- T cell Absolute Count	Weighted median	11	-0.14478169	0.11880512	0.222977604	-0.377639726	0.088076345	0.865211156	0.685477416	1.092071493	1
ebi-a-GCST90001697	PCOS	PCOS	CD45RA- CD28- CD8+ T cell %T cell	Inverse variance weighted	8	-0.013110787	0.01134125	0.247670255	-0.035339636	0.009118062	0.986974785	0.965277517	1.009159759	1
ebi-a-GCST90001570	PCOS	PCOS	Effector Memory CD4-CD8- T cell %CD4-CD8- T cell	MR Egger	19	0.011824495	0.017645932	0.511796259	-0.022761531	0.046410522	1.011894681	0.977495558	1.047504346	1
ebi-a-GCST90001570	PCOS	PCOS	Effector Memory CD4-CD8- T cell %CD4-CD8- T cell	Weighted median	19	0.016055582	0.016030381	0.316550317	-0.015363965	0.047475129	1.016185165	0.984753459	1.04862012	1
ebi-a-GCST90001496	PCOS	PCOS	CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell	Inverse variance weighted	18	-0.036805891	0.031876441	0.248236885	-0.099283716	0.025671933	0.963863211	0.905485771	1.026004295	1
ebi-a-GCST90001571	PCOS	PCOS	Effector Memory CD4-CD8- T cell %T cell	MR Egger	17	-0.21011237	0.147486875	0.174740666	-0.499186645	0.078961905	0.810493166	0.607024185	1.082163097	1
ebi-a-GCST90001571	PCOS	PCOS	Effector Memory CD4-CD8- T cell %T cell	Weighted median	17	-0.072525066	0.091579715	0.42839931	-0.252021307	0.106971175	0.930042434	0.777228177	1.112902174	1
ebi-a-GCST90001985	PCOS	PCOS	CD40 on monocytes	Inverse variance weighted	21	-0.033171286	0.02873849	0.248399344	-0.089498726	0.023156154	0.967372848	0.91438943	1.02342634	1
ebi-a-GCST90001572	PCOS	PCOS	Terminally Differentiated CD4-CD8- T cell Absolute Count	MR Egger	10	-0.02343152	0.023808148	0.353851715	-0.07009549	0.02323245	0.976840867	0.93230479	1.023504426	1
ebi-a-GCST90001572	PCOS	PCOS	Terminally Differentiated CD4-CD8- T cell Absolute Count	Weighted median	10	-0.017089783	0.015871921	0.281600639	-0.048198749	0.014019182	0.983055419	0.952944372	1.014117912	1
ebi-a-GCST90001779	PCOS	PCOS	CD25 on IgD+ CD24- B cell	Inverse variance weighted	16	0.039221967	0.033995556	0.248607578	-0.027409323	0.105853257	1.040001304	0.972962904	1.111658737	1
ebi-a-GCST90001729	PCOS	PCOS	CD19 on IgD+ CD38+ B cell	Inverse variance weighted	13	0.071413183	0.061921555	0.248793542	-0.049953065	0.192779431	1.074024903	0.951274072	1.212615299	1
